Name: 10-35-50
Gen0: 1 1
Gen1: 3 1
Gen2: 1 1
Gen3: 3 1
Gen4: 2009 1
Gen5: 1007 1
Gen6: 10025 1
Gen7: 3 1
Gen8: 4013 1
Gen9: 22037 1
Gen10: 18033 1
Gen11: 14029 1
Gen12: 18033 1
Gen13: 12027 1
Gen14: 12027 1
Gen15: 5 1
Gen16: 3011 1
Gen17: 3011 1
Gen18: 3011 1
Gen19: 24039 1
Gen20: 6017 1
Gen21: 1 1
Gen22: 3 1
Gen23: 1007 1
Gen24: 2009 1
Gen25: 3 1
Gen26: 14029 1
Gen27: 14029 1
Gen28: 14029 1
Gen29: 14029 1
Gen30: 1007 1
Gen31: 3 1
Gen32: 1 1
Gen33: 6017 1
Gen34: 1 1
Gen35: 1007 1
Gen36: 28043 1
Gen37: 3011 1
Gen38: 3011 1
Gen39: 3011 1
Gen40: 3011 1
Gen41: 3011 1
Gen42: 5 1
Gen43: 1 1
Gen44: 3 1
Gen45: 2009 1
Gen46: 26041 1
Gen47: 2009 1
Gen48: 1007 1
Gen49: 1007 1
Gen50: 1007 1
Gen51: 1007 1
Gen52: 3 1
Gen53: 1 1
Gen54: 1007 1
Gen55: 2009 1
Gen56: 2009 1
Gen57: 1007 1
Gen58: 5015 1
Gen59: 6017 1
Gen60: 18033 1
Gen61: 18033 1
Gen62: 18033 1
Gen63: 18033 1
Gen64: 6017 1
Gen65: 6017 1
Gen66: 6017 1
Gen67: 5 1
Gen68: 1 1
Gen69: 5 1
Gen70: 2009 1
Gen71: 26041 1
Gen72: 2009 1
Gen73: 1007 1
Gen74: 1007 1
Gen75: 1007 1
Gen76: 1007 1
Gen77: 1 1
Gen78: 3 1
Gen79: 1007 1
Gen80: 2009 1
Gen81: 2009 1
Gen82: 1007 1
Gen83: 5015 1
Gen84: 6017 1
Gen85: 18033 1
Gen86: 18033 1
Gen87: 18033 1
Gen88: 18033 1
Gen89: 18033 1
Gen90: 6017 1
Gen91: 6017 1
Gen92: 5 1
Gen93: 1 1
Gen94: 3 1
Gen95: 2009 1
Gen96: 26041 1
Gen97: 2009 1
Gen98: 1007 1
Gen99: 1007 1
Gen100: 1007 1
Gen101: 1007 1
Gen102: 3 1
Gen103: 1 1
Gen104: 1007 1
Gen105: 2009 1
Gen106: 2009 1
Gen107: 1007 1
Gen108: 5015 1
Gen109: 6017 1
Gen110: 18033 1
Gen111: 18033 1
Gen112: 18033 1
Gen113: 18033 1
Gen114: 6017 1
Gen115: 6017 1
Gen116: 6017 1
Gen117: 5 1
Gen118: 1 1
Gen119: 5 1
Gen120: 2009 1
Gen121: 26041 1
Gen122: 2009 1
Gen123: 1007 1
Gen124: 1007 1
Gen125: 1007 1
Gen126: 1007 1
Gen127: 1 1
Gen128: 3 1
Gen129: 1007 1
Gen130: 2009 1
Gen131: 2009 1
Gen132: 1007 1
Gen133: 5015 1
Gen134: 6017 1
Gen135: 18033 1
Gen136: 18033 1
Gen137: 18033 1
Gen138: 18033 1
Gen139: 18033 1
Gen140: 6017 1
Gen141: 6017 1
Gen142: 5 1
Gen143: 1 1
Gen144: 3 1
Gen145: 2009 1
Gen146: 26041 1
Gen147: 2009 1
Gen148: 1007 1
Gen149: 1007 1
Gen150: 1007 1
Gen151: 1007 1
Gen152: 3 1
Gen153: 1 1
Gen154: 1007 1
Gen155: 2009 1
Gen156: 2009 1
Gen157: 1007 1
Gen158: 5015 1
Gen159: 6017 1
Gen160: 18033 1
Gen161: 18033 1
Gen162: 18033 1
Gen163: 18033 1
Gen164: 6017 1
Gen165: 6017 1
Gen166: 6017 1
Gen167: 5 1
Gen168: 1 1
Gen169: 3 1
Gen170: 2009 1
Gen171: 26041 1
Gen172: 2009 1
Gen173: 1007 1
Gen174: 1007 1
Gen175: 1007 1
Gen176: 1007 1
Gen177: 3 1
Gen178: 1 1
Gen179: 1007 1
Gen180: 2009 1
Gen181: 2009 1
Gen182: 1007 1
Gen183: 5015 1
Gen184: 6017 1
Gen185: 18033 1
Gen186: 18033 1
Gen187: 18033 1
Gen188: 18033 1
Gen189: 6017 1
Gen190: 6017 1
Gen191: 6017 1
Gen192: 5 1
Gen193: 1 1
Gen194: 3 1
Gen195: 2009 1
Gen196: 26041 1
Gen197: 2009 1
Gen198: 1007 1
Gen199: 1007 1
Gen200: 1007 1
Gen201: 1007 1
Gen202: 3 1
Gen203: 1 1
Gen204: 1007 1
Gen205: 2009 1
Gen206: 2009 1
Gen207: 1007 1
Gen208: 5015 1
Gen209: 6017 1
Gen210: 18033 1
Gen211: 18033 1
Gen212: 18033 1
Gen213: 18033 1
Gen214: 6017 1
Gen215: 6017 1
Gen216: 6017 1
Gen217: 5 1
Gen218: 1 1
Gen219: 3 1
Gen220: 2009 1
Gen221: 26041 1
Gen222: 2009 1
Gen223: 1007 1
Gen224: 1007 1
Gen225: 1007 1
Gen226: 1007 1
Gen227: 3 1
Gen228: 1 1
Gen229: 1007 1
Gen230: 2009 1
Gen231: 2009 1
Gen232: 1007 1
Gen233: 5015 1
Gen234: 6017 1
Gen235: 18033 1
Gen236: 18033 1
Gen237: 18033 1
Gen238: 18033 1
Gen239: 6017 1
Gen240: 6017 1
Gen241: 6017 1
Gen242: 5 1
Gen243: 1 1
Gen244: 5 1
Gen245: 2009 1
Gen246: 26041 1
Gen247: 2009 1
Gen248: 1007 1
Gen249: 1007 1
Gen250: 1007 1
Gen251: 1007 1
Gen252: 1 1
Gen253: 3 1
Gen254: 1007 1
Gen255: 2009 1
Gen256: 2009 1
Gen257: 1007 1
Gen258: 5015 1
Gen259: 6017 1
Gen260: 18033 1
Gen261: 18033 1
Gen262: 18033 1
Gen263: 18033 1
Gen264: 18033 1
Gen265: 6017 1
Gen266: 6017 1
Gen267: 5 1
Gen268: 1 1
Gen269: 3 1
Gen270: 2009 1
Gen271: 26041 1
Gen272: 2009 1
Gen273: 1007 1
Gen274: 1007 1
Gen275: 1007 1
Gen276: 1007 1
Gen277: 3 1
Gen278: 1 1
Gen279: 1007 1
Gen280: 2009 1
Gen281: 2009 1
Gen282: 1007 1
Gen283: 5015 1
Gen284: 6017 1
Gen285: 18033 1
Gen286: 18033 1
Gen287: 18033 1
Gen288: 18033 1
Gen289: 6017 1
Gen290: 6017 1
Gen291: 6017 1
Gen292: 5 1
Gen293: 1 1
Gen294: 3 1
Gen295: 2009 1
Gen296: 26041 1
Gen297: 2009 1
Gen298: 1007 1
Gen299: 1007 1
Gen300: 1007 1
