Name: 10-10-15
Gen0: 4011 4011
Gen1: 3010 3010
Gen2: 3010 3010
Gen3: 2015 2015
Gen4: 15 15
Gen5: 14 14
Gen6: 14 14
Gen7: 1016 14
Gen8: 1016 14
Gen9: 14 14
Gen10: 15 14
Gen11: 1016 14
Gen12: 2017 14
Gen13: 15 14
Gen14: 14 14
Gen15: 15 14
Gen16: 2017 14
Gen17: 6017 14
Gen18: 2014 14
Gen19: 2014 14
Gen20: 2015 14
Gen21: 2015 14
Gen22: 4016 14
Gen23: 2014 14
Gen24: 2013 14
Gen25: 2014 14
Gen26: 4016 14
Gen27: 4016 14
Gen28: 2013 14
Gen29: 2013 14
Gen30: 2014 14
Gen31: 2014 14
Gen32: 6017 14
Gen33: 2015 14
Gen34: 2013 14
Gen35: 2013 14
Gen36: 6017 14
Gen37: 6017 14
Gen38: 2014 14
Gen39: 2014 14
Gen40: 2015 14
Gen41: 2015 14
Gen42: 4016 14
Gen43: 2014 14
Gen44: 2013 14
Gen45: 2014 14
Gen46: 4016 14
Gen47: 4016 14
Gen48: 2013 14
Gen49: 2013 14
Gen50: 2014 14
Gen51: 2014 14
Gen52: 6017 14
Gen53: 2015 14
Gen54: 2013 14
Gen55: 2013 14
Gen56: 6017 14
Gen57: 6017 14
Gen58: 2014 14
Gen59: 2014 14
Gen60: 2015 14
Gen61: 2015 14
Gen62: 4016 14
Gen63: 2014 14
Gen64: 2013 14
Gen65: 2014 14
Gen66: 4016 14
Gen67: 4016 14
Gen68: 2013 14
Gen69: 2013 14
Gen70: 2014 14
Gen71: 2014 14
Gen72: 6017 14
Gen73: 2015 14
Gen74: 2013 14
Gen75: 2013 14
Gen76: 6017 14
Gen77: 6017 14
Gen78: 2014 14
Gen79: 2014 14
Gen80: 2015 14
Gen81: 2015 14
Gen82: 4016 14
Gen83: 2014 14
Gen84: 2013 14
Gen85: 2014 14
Gen86: 4016 14
Gen87: 4016 14
Gen88: 2013 14
Gen89: 2013 14
Gen90: 2014 14
Gen91: 2014 14
Gen92: 6017 14
Gen93: 2015 14
Gen94: 2013 14
Gen95: 2013 14
Gen96: 6017 14
Gen97: 6017 14
Gen98: 2014 14
Gen99: 2014 14
Gen100: 2015 14
Gen101: 2015 14
Gen102: 4016 14
Gen103: 2014 14
Gen104: 2013 14
Gen105: 2014 14
Gen106: 4016 14
Gen107: 4016 14
Gen108: 2013 14
Gen109: 2013 14
Gen110: 2014 14
Gen111: 2014 14
Gen112: 6017 14
Gen113: 2015 14
Gen114: 2013 14
Gen115: 2013 14
