Name: 40-35-50
Gen0: 24043 24043
Gen1: 9043 9043
Gen2: 45 45
Gen3: 43 43
Gen4: 43 43
Gen5: 42 42
Gen6: 42 42
Gen7: 42 42
Gen8: 43 42
Gen9: 42 42
Gen10: 42 42
Gen11: 43 42
Gen12: 43 42
Gen13: 42 42
Gen14: 42 42
Gen15: 42 42
Gen16: 42 42
Gen17: 42 42
Gen18: 42 42
Gen19: 42 42
Gen20: 42 42
Gen21: 43 42
Gen22: 43 42
Gen23: 14046 42
Gen24: 10046 42
Gen25: 7046 42
Gen26: 4046 42
Gen27: 4046 42
Gen28: 4046 42
Gen29: 4046 42
Gen30: 4046 42
Gen31: 4046 42
Gen32: 4046 42
Gen33: 4046 42
Gen34: 4046 42
Gen35: 4046 42
Gen36: 6045 42
Gen37: 3045 42
Gen38: 3045 42
Gen39: 3045 42
Gen40: 3045 42
Gen41: 3045 42
Gen42: 3045 42
Gen43: 3045 42
Gen44: 3045 42
Gen45: 3045 42
Gen46: 3045 42
Gen47: 37045 42
Gen48: 29045 42
Gen49: 24045 42
Gen50: 20045 42
Gen51: 17045 42
Gen52: 14045 42
Gen53: 13045 42
Gen54: 13044 42
Gen55: 13043 42
Gen56: 13043 42
Gen57: 13043 42
Gen58: 13043 42
Gen59: 13043 42
Gen60: 13043 42
Gen61: 13043 42
Gen62: 13043 42
Gen63: 13043 42
Gen64: 13043 42
Gen65: 34044 42
Gen66: 12044 42
Gen67: 4044 42
Gen68: 44 42
Gen69: 44 42
Gen70: 44 42
Gen71: 44 42
Gen72: 44 42
Gen73: 44 42
Gen74: 44 42
Gen75: 44 42
Gen76: 44 42
Gen77: 44 42
Gen78: 24046 42
Gen79: 9046 42
Gen80: 46 42
Gen81: 46 42
Gen82: 46 42
Gen83: 46 42
Gen84: 46 42
Gen85: 46 42
Gen86: 46 42
Gen87: 46 42
Gen88: 46 42
Gen89: 46 42
Gen90: 23047 42
Gen91: 9047 42
Gen92: 47 42
Gen93: 47 42
Gen94: 46 42
Gen95: 46 42
Gen96: 46 42
Gen97: 46 42
Gen98: 44 42
Gen99: 44 42
Gen100: 43 42
Gen101: 43 42
Gen102: 43 42
Gen103: 43 42
Gen104: 43 42
Gen105: 43 42
Gen106: 43 42
Gen107: 43 42
Gen108: 43 42
Gen109: 43 42
Gen110: 17045 42
Gen111: 12045 42
Gen112: 7047 42
Gen113: 4047 42
Gen114: 3047 42
Gen115: 3045 42
Gen116: 3045 42
Gen117: 3045 42
Gen118: 3045 42
Gen119: 3045 42
Gen120: 3045 42
Gen121: 3045 42
Gen122: 3045 42
Gen123: 3045 42
Gen124: 3045 42
Gen125: 35040 42
Gen126: 21040 42
Gen127: 12044 42
Gen128: 7044 42
Gen129: 3044 42
Gen130: 44 42
Gen131: 44 42
Gen132: 44 42
Gen133: 44 42
Gen134: 43 42
Gen135: 43 42
Gen136: 42 42
Gen137: 42 42
Gen138: 42 42
Gen139: 42 42
Gen140: 42 42
Gen141: 42 42
Gen142: 42 42
Gen143: 42 42
Gen144: 42 42
Gen145: 42 42
Gen146: 39046 42
Gen147: 18046 42
Gen148: 13046 42
Gen149: 8046 42
Gen150: 4046 42
Gen151: 3046 42
Gen152: 3046 42
Gen153: 3046 42
Gen154: 3046 42
Gen155: 3046 42
Gen156: 3046 42
Gen157: 3046 42
Gen158: 3046 42
Gen159: 3046 42
Gen160: 3046 42
Gen161: 29044 42
