Name: 60-20-30
Gen0: 1010 1010
Gen1: 1010 1010
Gen2: 1010 1010
Gen3: 9 9
Gen4: 9 9
Gen5: 9 9
Gen6: 9 9
Gen7: 9 9
Gen8: 9 9
Gen9: 9 9
Gen10: 9 9
Gen11: 9 9
Gen12: 9 9
Gen13: 7 9
Gen14: 7 7
Gen15: 7 7
Gen16: 7 7
Gen17: 7 7
Gen18: 7 7
Gen19: 7 7
Gen20: 7 7
Gen21: 7 7
Gen22: 7 7
Gen23: 6 7
Gen24: 6 6
Gen25: 5 5
Gen26: 5 5
Gen27: 5 5
Gen28: 5 5
Gen29: 5 5
Gen30: 5 5
Gen31: 5 5
Gen32: 5 5
Gen33: 6 5
Gen34: 6 5
Gen35: 5 5
Gen36: 5 5
Gen37: 5 5
Gen38: 4 4
Gen39: 4 4
Gen40: 2 2
Gen41: 2 2
Gen42: 2 2
Gen43: 3 2
Gen44: 3 2
Gen45: 3 2
Gen46: 3 2
Gen47: 4 2
Gen48: 3 2
Gen49: 3 2
Gen50: 3 2
Gen51: 3 2
Gen52: 3 2
Gen53: 3 2
Gen54: 3 2
Gen55: 2 2
Gen56: 2 2
Gen57: 3 2
Gen58: 2 2
Gen59: 3 2
Gen60: 2 2
Gen61: 3 2
Gen62: 3 2
Gen63: 3 2
Gen64: 3 2
Gen65: 3 2
Gen66: 3 2
Gen67: 3 2
Gen68: 3 2
Gen69: 3 2
Gen70: 6 2
Gen71: 6 2
Gen72: 6 2
Gen73: 6 2
Gen74: 6 2
Gen75: 6 2
Gen76: 6 2
Gen77: 6 2
Gen78: 6 2
Gen79: 6 2
Gen80: 5 2
Gen81: 5 2
Gen82: 5 2
Gen83: 4 2
Gen84: 4 2
Gen85: 4 2
Gen86: 4 2
Gen87: 4 2
Gen88: 4 2
Gen89: 4 2
Gen90: 4 2
Gen91: 4 2
Gen92: 4 2
Gen93: 3 2
Gen94: 3 2
Gen95: 3 2
Gen96: 3 2
Gen97: 3 2
Gen98: 3 2
Gen99: 3 2
Gen100: 4 2
Gen101: 3 2
Gen102: 4 2
Gen103: 4 2
Gen104: 4 2
Gen105: 4 2
Gen106: 4 2
Gen107: 3 2
Gen108: 3 2
Gen109: 2 2
Gen110: 2 2
Gen111: 2 2
Gen112: 2 2
Gen113: 2 2
Gen114: 2 2
Gen115: 2 2
Gen116: 3 2
Gen117: 2 2
Gen118: 3 2
Gen119: 2 2
Gen120: 3 2
Gen121: 2 2
Gen122: 3 2
Gen123: 2 2
Gen124: 2 2
Gen125: 2 2
Gen126: 2 2
Gen127: 3 2
Gen128: 2 2
Gen129: 2 2
Gen130: 3 2
Gen131: 2 2
Gen132: 2 2
Gen133: 2 2
Gen134: 2 2
Gen135: 2 2
Gen136: 2 2
Gen137: 3 2
Gen138: 2 2
Gen139: 3 2
