Name: 10-50-75
Gen0: 2 2
Gen1: 4 2
Gen2: 6 2
Gen3: 2 2
Gen4: 6 2
Gen5: 16 2
Gen6: 4024 2
Gen7: 6 2
Gen8: 35060 2
Gen9: 0 0
Gen10: 2 0
Gen11: 8 0
Gen12: 41074 0
Gen13: 41066 0
Gen14: 37062 0
Gen15: 27052 0
Gen16: 27052 0
Gen17: 3022 0
Gen18: 37062 0
Gen19: 2 0
Gen20: 4 0
Gen21: 6 0
Gen22: 6 0
Gen23: 2 0
Gen24: 6 0
Gen25: 16 0
Gen26: 4024 0
Gen27: 6 0
Gen28: 4 0
Gen29: 14 0
Gen30: 41074 0
Gen31: 8 0
Gen32: 41074 0
Gen33: 41066 0
Gen34: 37062 0
Gen35: 27052 0
Gen36: 27052 0
Gen37: 3022 0
Gen38: 12 0
Gen39: 14 0
Gen40: 21046 0
Gen41: 6 0
Gen42: 6 0
Gen43: 2 0
Gen44: 6 0
Gen45: 4 0
Gen46: 14 0
Gen47: 4024 0
Gen48: 29054 0
Gen49: 12 0
Gen50: 23048 0
Gen51: 8 0
Gen52: 0 0
Gen53: 2 0
Gen54: 2 0
Gen55: 12 0
Gen56: 3022 0
Gen57: 27052 0
Gen58: 14 0
Gen59: 21046 0
Gen60: 21046 0
Gen61: 6 0
Gen62: 2 0
Gen63: 0 0
Gen64: 4 0
Gen65: 14 0
Gen66: 4024 0
Gen67: 29054 0
Gen68: 29054 0
Gen69: 29054 0
Gen70: 29054 0
Gen71: 14 0
Gen72: 6 0
Gen73: 2 0
Gen74: 4 0
Gen75: 6 0
Gen76: 16 0
Gen77: 19044 0
Gen78: 14 0
Gen79: 14 0
Gen80: 14 0
Gen81: 12 0
Gen82: 16 0
Gen83: 4024 0
Gen84: 9034 0
Gen85: 19044 0
Gen86: 19044 0
Gen87: 16 0
Gen88: 14 0
Gen89: 29054 0
Gen90: 29054 0
Gen91: 25050 0
Gen92: 25050 0
Gen93: 17042 0
Gen94: 8032 0
Gen95: 3022 0
Gen96: 4024 0
Gen97: 6 0
Gen98: 21046 0
Gen99: 14 0
Gen100: 14 0
Gen101: 1018 0
Gen102: 1018 0
Gen103: 16 0
Gen104: 4024 0
Gen105: 9034 0
Gen106: 19044 0
Gen107: 16 0
Gen108: 14 0
Gen109: 10 0
Gen110: 25050 0
Gen111: 16 0
Gen112: 25050 0
Gen113: 17042 0
Gen114: 17042 0
Gen115: 8032 0
Gen116: 3022 0
Gen117: 8 0
Gen118: 4 0
Gen119: 2 0
Gen120: 17042 0
Gen121: 1018 0
Gen122: 1018 0
Gen123: 5026 0
Gen124: 3022 0
Gen125: 2020 0
Gen126: 7030 0
Gen127: 15040 0
Gen128: 2020 0
Gen129: 10 0
Gen130: 2 0
Gen131: 17042 0
Gen132: 4024 0
Gen133: 2020 0
Gen134: 1018 0
Gen135: 6028 0
Gen136: 2020 0
Gen137: 7030 0
Gen138: 7030 0
Gen139: 0 0
Gen140: 2 0
Gen141: 6 0
Gen142: 4 0
Gen143: 4 0
Gen144: 6 0
Gen145: 9034 0
Gen146: 8032 0
Gen147: 6028 0
Gen148: 2 0
Gen149: 4 0
Gen150: 8 0
Gen151: 2 0
Gen152: 6 0
Gen153: 4 0
Gen154: 4 0
Gen155: 11036 0
Gen156: 6 0
Gen157: 4 0
Gen158: 0 0
Gen159: 35060 0
Gen160: 27052 0
Gen161: 27052 0
Gen162: 27052 0
Gen163: 27052 0
Gen164: 12 0
Gen165: 3022 0
Gen166: 4024 0
Gen167: 6028 0
Gen168: 8032 0
Gen169: 2 0
Gen170: 6 0
Gen171: 16 0
Gen172: 16 0
Gen173: 16 0
Gen174: 6 0
Gen175: 21046 0
Gen176: 19044 0
Gen177: 15040 0
Gen178: 15040 0
Gen179: 10 0
Gen180: 2 0
Gen181: 8 0
Gen182: 27052 0
Gen183: 27052 0
Gen184: 12 0
Gen185: 3022 0
Gen186: 4024 0
Gen187: 6028 0
Gen188: 11036 0
Gen189: 11036 0
Gen190: 4024 0
Gen191: 6 0
Gen192: 16 0
Gen193: 16 0
Gen194: 6 0
Gen195: 21046 0
Gen196: 19044 0
Gen197: 15040 0
Gen198: 8032 0
Gen199: 8032 0
Gen200: 2 0
Gen201: 8 0
Gen202: 27052 0
Gen203: 27052 0
Gen204: 12 0
Gen205: 3022 0
Gen206: 4024 0
Gen207: 6028 0
Gen208: 11036 0
Gen209: 11036 0
Gen210: 4024 0
Gen211: 6 0
Gen212: 16 0
Gen213: 16 0
Gen214: 6 0
Gen215: 21046 0
Gen216: 19044 0
